,,,,,,,,,,% of FGA by Distance,,,,,,FG% by Distance,,,,,,% of FG Ast'd,,Dunks,,Corner 3s,,Heaves,,
305,Trendon Watford,21,POR,SF,48,10,869,0.532,8,0.858,0.371,0.337,0.135,0.015,0.142,0.581,0.768,0.478,0.361,0.25,0.237,0.579,0.889,0.03,7,0.237,0.111,0,0,
306,Trey Murphy III,21,NOP,SF,62,1,864,0.394,18.5,0.329,0.199,0.087,0.018,0.025,0.671,0.418,0.582,0.167,0.2,0.143,0.382,0.579,0.972,0.072,17,0.392,0.466,1,0,
307,Maurice Harkless,28,SAC,SF,47,24,863,0.459,15,0.442,0.265,0.155,0.006,0.017,0.558,0.65,0.688,0.643,0,0.333,0.307,0.788,1,0.116,17,0.604,0.361,0,0,
308,Thaddeus Young,33,2TM,PF,52,1,845,0.518,7.6,0.824,0.382,0.393,0.026,0.022,0.176,0.554,0.625,0.523,0.286,0.167,0.354,0.524,1,0.037,7,0.604,0.483,0,0,
308,Thaddeus Young,33,SAS,PF,26,1,370,0.578,5.1,0.961,0.391,0.516,0.031,0.023,0.039,0.602,0.72,0.561,0,0.333,0,0.554,,0.039,3,0.2,0,0,0,
308,Thaddeus Young,33,TOR,PF,26,0,475,0.465,10.1,0.701,0.375,0.285,0.021,0.021,0.299,0.495,0.537,0.463,0.667,0,0.395,0.48,1,0.035,4,0.651,0.5,0,0,
309,Armoni Brooks,23,2TM,SG,54,11,844,0.339,24,0.138,0.083,0.035,0.01,0.01,0.862,0.6,0.708,0.6,0,0.333,0.297,0.667,0.824,0.014,3,0.137,0.265,1,0,
309,Armoni Brooks,23,HOU,SG,41,8,690,0.347,23.2,0.151,0.092,0.036,0.012,0.012,0.849,0.605,0.739,0.556,0,0.333,0.3,0.652,0.813,0.016,3,0.131,0.25,1,0,
309,Armoni Brooks,23,TOR,PG,13,3,154,0.289,24.7,0.053,0.026,0.026,0,0,0.947,0.5,0,1,,,0.278,1,0.9,0,0,0.167,0.333,0,0,
310,Willy Hernangómez,27,NOP,C,50,8,839,0.52,4.2,0.963,0.563,0.352,0.043,0.006,0.037,0.527,0.63,0.391,0.357,0,0.333,0.687,1,0.098,30,0.083,0,1,0,
311,Jose Alvarado,23,NOP,PG,54,1,834,0.446,13.6,0.626,0.235,0.248,0.099,0.044,0.374,0.538,0.609,0.507,0.483,0.462,0.291,0.303,0.969,0,0,0.227,0.32,1,0,
312,Josh Jackson,24,2TM,SF,51,3,830,0.4,14.4,0.567,0.243,0.17,0.06,0.093,0.433,0.512,0.712,0.392,0.389,0.286,0.254,0.517,0.879,0.043,9,0.238,0.194,0,0,
312,Josh Jackson,24,DET,SF,39,3,707,0.41,15.2,0.55,0.243,0.163,0.056,0.088,0.45,0.529,0.721,0.39,0.429,0.318,0.265,0.507,0.867,0.052,9,0.257,0.207,0,0,
312,Josh Jackson,24,SAC,SF,12,0,123,0.347,13.7,0.653,0.245,0.204,0.082,0.122,0.347,0.438,0.667,0.4,0.25,0.167,0.176,0.571,1,0,0,0.118,0,0,0,
313,Tony Snell,30,2TM,SG,53,12,823,0.404,19.9,0.251,0.105,0.094,0.035,0.018,0.749,0.558,0.722,0.375,0.5,0.667,0.352,0.75,0.956,0.018,3,0.477,0.361,0,0,
313,Tony Snell,30,POR,SG,38,10,546,0.371,20.8,0.227,0.082,0.072,0.052,0.021,0.773,0.545,0.5,0.429,0.6,1,0.32,0.75,0.958,0.01,1,0.52,0.385,0,0,
313,Tony Snell,30,NOP,SG,15,2,277,0.446,18.9,0.284,0.135,0.122,0.014,0.014,0.716,0.571,0.9,0.333,0,0,0.396,0.75,0.952,0.027,2,0.415,0.318,0,0,
314,Lance Stephenson,31,2TM,SG,46,1,814,0.455,14.9,0.721,0.22,0.164,0.08,0.257,0.279,0.515,0.662,0.547,0.423,0.398,0.3,0.2,0.593,0.003,1,0.178,0.375,0,0,
314,Lance Stephenson,31,ATL,SG,6,0,70,0.385,15.5,0.769,0.231,0,0.154,0.385,0.231,0.5,0.667,,0.5,0.4,0,0.6,,0,0,0.333,0,0,0,
314,Lance Stephenson,31,IND,PG,40,1,744,0.458,14.2,0.719,0.219,0.171,0.077,0.252,0.281,0.516,0.662,0.547,0.417,0.397,0.31,0.183,0.593,0.003,1,0.172,0.4,0,0,
315,Wayne Ellington,34,LAL,SG,43,9,810,0.414,23.4,0.11,0.042,0.025,0.03,0.013,0.89,0.615,0.8,0.667,0.429,0.333,0.389,0.875,0.951,0,0,0.28,0.475,0,0,
316,Dāvis Bertāns,29,2TM,PF,56,0,807,0.36,22.8,0.164,0.065,0.069,0.015,0.015,0.836,0.489,0.611,0.421,0,0.75,0.335,0.864,0.987,0.036,9,0.222,0.471,1,0,
316,Dāvis Bertāns,29,WAS,PF,34,0,501,0.351,23.6,0.158,0.053,0.064,0.023,0.018,0.842,0.519,0.667,0.545,0,0.667,0.319,0.786,1,0.029,5,0.194,0.571,1,0,
316,Dāvis Bertāns,29,DAL,PF,22,0,306,0.375,22.1,0.173,0.087,0.077,0,0.01,0.827,0.444,0.556,0.25,,1,0.36,1,0.968,0.048,4,0.267,0.348,0,0,
317,Ty Jerome,24,OKC,SG,48,4,801,0.378,18.3,0.433,0.07,0.235,0.113,0.015,0.567,0.493,0.478,0.481,0.568,0.2,0.29,0.3,0.796,0,0,0.161,0.433,1,0,
318,Lou Williams,35,ATL,PG,56,0,799,0.391,15.3,0.681,0.116,0.159,0.244,0.163,0.319,0.404,0.514,0.392,0.372,0.385,0.363,0.341,0.73,0.003,1,0.373,0.421,0,0,
319,Quentin Grimes,21,NYK,SG,46,6,786,0.404,22.1,0.196,0.089,0.017,0.021,0.068,0.804,0.5,0.714,0,0.2,0.438,0.381,0.609,0.958,0.013,3,0.249,0.468,0,0,
320,Justise Winslow,25,2TM,PF,48,11,774,0.428,10.8,0.743,0.354,0.257,0.07,0.062,0.257,0.497,0.681,0.379,0.222,0.25,0.227,0.695,1,0.023,5,0.409,0.222,2,0,
320,Justise Winslow,25,LAC,PF,37,1,479,0.447,9.5,0.794,0.362,0.319,0.078,0.035,0.206,0.518,0.686,0.422,0.273,0.2,0.172,0.672,1,0.028,3,0.517,0.267,2,0,
320,Justise Winslow,25,POR,PF,11,10,295,0.405,12,0.681,0.345,0.181,0.06,0.095,0.319,0.468,0.675,0.286,0.143,0.273,0.27,0.73,1,0.017,2,0.324,0.167,0,0,
321,Romeo Langford,22,2TM,SG,48,5,771,0.435,13.4,0.555,0.204,0.241,0.079,0.031,0.445,0.509,0.718,0.37,0.467,0.333,0.341,0.722,0.966,0.047,8,0.518,0.318,1,0,
321,Romeo Langford,22,BOS,SG,44,5,728,0.429,14.5,0.549,0.207,0.239,0.076,0.027,0.451,0.495,0.711,0.364,0.429,0.2,0.349,0.7,0.966,0.043,7,0.518,0.326,1,0,
321,Romeo Langford,22,SAS,SG,4,0,43,0.571,12.3,0.714,0.143,0.286,0.143,0.143,0.286,0.8,1,0.5,1,1,0,1,,0.143,1,0.5,0,0,0,
322,Trent Forrest,23,UTA,PG,60,6,765,0.49,8.8,0.826,0.316,0.439,0.058,0.013,0.174,0.555,0.592,0.529,0.556,0.5,0.185,0.225,1,0.026,3,0.63,0.235,2,0,
323,Kelly Olynyk,30,DET,C,40,1,764,0.448,14.2,0.584,0.301,0.175,0.045,0.063,0.416,0.527,0.64,0.38,0.385,0.5,0.336,0.625,0.875,0.052,11,0.017,0.5,1,0,
324,Brandon Boston Jr.,20,LAC,SG,51,0,760,0.385,14.7,0.658,0.258,0.126,0.123,0.151,0.342,0.425,0.631,0.122,0.45,0.306,0.306,0.615,0.588,0.062,15,0.207,0.391,3,0,
325,Rodney McGruder,30,DET,SG,51,2,754,0.436,18.2,0.351,0.169,0.12,0.044,0.018,0.649,0.506,0.605,0.37,0.4,0.75,0.397,0.65,1,0.009,1,0.459,0.418,1,0,
326,Eric Paschall,25,UTA,PF,58,3,736,0.485,13.4,0.54,0.315,0.183,0.034,0.009,0.46,0.583,0.649,0.512,0.25,1,0.37,0.581,0.95,0.094,17,0.519,0.411,2,0,
327,Naji Marshall,24,NOP,SF,55,4,735,0.405,12.8,0.61,0.32,0.193,0.071,0.026,0.39,0.537,0.581,0.538,0.526,0,0.2,0.557,0.81,0.063,14,0.343,0.139,0,0,
328,Goga Bitadze,22,IND,C,50,16,729,0.52,10.4,0.683,0.468,0.175,0.032,0.008,0.317,0.628,0.737,0.409,0.375,0,0.288,0.694,1,0.119,26,0.063,0.2,0,0,
329,Danuel House Jr.,28,3TM,SF,42,7,727,0.404,20,0.409,0.207,0.116,0.045,0.04,0.591,0.444,0.634,0.174,0.333,0.375,0.376,0.75,0.932,0.061,7,0.521,0.377,1,0,
329,Danuel House Jr.,28,HOU,SF,16,1,233,0.338,15.2,0.541,0.311,0.081,0.068,0.081,0.459,0.375,0.391,0.167,0.4,0.5,0.294,0.8,0.8,0.095,2,0.353,0.25,1,0,
329,Danuel House Jr.,28,NYK,SF,1,0,3,0,27,0,0,0,0,0,1,,,,,,0,,,0,0,0,,0,0,
329,Danuel House Jr.,28,UTA,SF,25,6,491,0.447,17.8,0.333,0.146,0.138,0.033,0.016,0.667,0.512,0.944,0.176,0.25,0,0.415,0.714,0.971,0.041,5,0.598,0.408,0,0,
330,DeMarcus Cousins,31,2TM,C,48,7,718,0.46,12.1,0.623,0.361,0.225,0.015,0.022,0.377,0.554,0.65,0.452,0.2,0.286,0.303,0.598,1,0.068,20,0.049,0.333,0,0,
330,DeMarcus Cousins,31,MIL,C,17,5,287,0.466,12.2,0.593,0.39,0.186,0.008,0.008,0.407,0.6,0.674,0.5,0,0,0.271,0.738,1,0.068,8,0.125,0.333,0,0,
330,DeMarcus Cousins,31,DEN,C,31,2,431,0.456,12,0.641,0.345,0.248,0.019,0.029,0.359,0.53,0.634,0.431,0.25,0.333,0.324,0.514,1,0.068,12,0,,0,0,
331,Svi Mykhailiuk,24,TOR,SF,56,5,716,0.389,17,0.427,0.218,0.098,0.06,0.051,0.573,0.5,0.588,0.522,0.286,0.333,0.306,0.54,0.951,0.038,7,0.299,0.4,0,0,
332,Terry Taylor,22,IND,PF,33,7,714,0.614,7.2,0.827,0.482,0.282,0.045,0.018,0.173,0.676,0.755,0.565,0.6,0.5,0.316,0.667,0.917,0.064,11,0.658,0.32,1,0,
333,Rodney Hood,29,2TM,SF,52,0,709,0.369,19,0.42,0.089,0.096,0.102,0.134,0.58,0.424,0.857,0.267,0.438,0.238,0.33,0.536,0.833,0.006,1,0.286,0.346,0,0,
333,Rodney Hood,29,MIL,PF,39,0,581,0.351,19.9,0.389,0.099,0.084,0.084,0.122,0.611,0.431,0.846,0.273,0.455,0.188,0.3,0.545,0.917,0.008,1,0.3,0.333,0,0,
333,Rodney Hood,29,LAC,SF,13,0,128,0.462,18.1,0.577,0.038,0.154,0.192,0.192,0.423,0.4,1,0.25,0.4,0.4,0.545,0.5,0.5,0,0,0.182,0.5,0,0,
334,Omer Yurtseven,23,MIA,C,56,12,706,0.526,5.8,0.955,0.437,0.385,0.113,0.02,0.045,0.547,0.722,0.432,0.357,0,0.091,0.783,1,0.178,39,0.182,0,0,0,
335,Xavier Tillman Sr.,23,MEM,PF,53,2,701,0.454,9.6,0.773,0.389,0.245,0.106,0.032,0.227,0.527,0.595,0.472,0.478,0.286,0.204,0.67,0.9,0.093,16,0.286,0.357,0,0,
336,Zeke Nnaji,21,DEN,PF,41,1,698,0.516,13.1,0.57,0.355,0.156,0.005,0.054,0.43,0.557,0.727,0.241,0,0.4,0.463,0.576,0.946,0.124,20,0.425,0.5,0,0,
337,Keon Johnson,19,2TM,SG,37,12,697,0.353,12.4,0.632,0.276,0.188,0.103,0.066,0.368,0.36,0.507,0.353,0.214,0,0.34,0.484,0.559,0.044,12,0.18,0.167,0,0,
337,Keon Johnson,19,LAC,SG,15,0,135,0.333,11,0.784,0.294,0.255,0.098,0.137,0.216,0.35,0.6,0.308,0.2,0,0.273,0.714,0.667,0.059,3,0.545,0.167,0,0,
337,Keon Johnson,19,POR,SG,22,12,562,0.357,13.9,0.597,0.271,0.172,0.104,0.05,0.403,0.364,0.483,0.368,0.217,0,0.348,0.417,0.548,0.041,9,0.135,0.167,0,0,
338,Rajon Rondo,35,2TM,PG,39,1,697,0.386,15.8,0.5,0.222,0.17,0.091,0.017,0.5,0.42,0.641,0.233,0.313,0,0.352,0.081,0.839,0,0,0.114,0.3,0,0,
338,Rajon Rondo,35,LAL,PG,18,0,289,0.324,14.1,0.577,0.254,0.225,0.085,0.014,0.423,0.366,0.611,0.125,0.333,0,0.267,0.067,1,0,0,0.067,0.5,0,0,
338,Rajon Rondo,35,CLE,PG,21,1,408,0.429,17.4,0.448,0.2,0.133,0.095,0.019,0.552,0.468,0.667,0.357,0.3,0,0.397,0.091,0.783,0,0,0.138,0.25,0,0,
339,Dalano Banton,22,TOR,PG,64,1,696,0.411,11,0.748,0.332,0.233,0.119,0.064,0.252,0.464,0.612,0.362,0.292,0.385,0.255,0.329,0.769,0.03,6,0.235,0.25,1,1,
340,Vit Krejci,21,OKC,SG,30,8,690,0.407,17.5,0.413,0.102,0.257,0.012,0.042,0.587,0.522,0.824,0.442,0,0.429,0.327,0.556,0.906,0.03,5,0.194,0.474,1,0,
341,Frank Ntilikina,23,DAL,SG,58,5,685,0.399,17.5,0.502,0.117,0.157,0.094,0.135,0.498,0.455,0.462,0.429,0.429,0.5,0.342,0.529,0.895,0.013,1,0.315,0.343,1,0,
342,Timothé Luwawu-Cabarrot,26,ATL,SF,52,18,685,0.398,17.5,0.344,0.22,0.07,0.038,0.016,0.656,0.469,0.512,0.385,0.429,0.333,0.361,0.7,0.977,0.032,6,0.459,0.464,0,0,
343,Davon Reed,26,DEN,SG,48,5,668,0.503,18,0.466,0.099,0.161,0.075,0.13,0.534,0.587,0.688,0.5,0.583,0.619,0.43,0.591,0.919,0.025,2,0.302,0.385,0,0,
344,Derrick Favors,30,OKC,C,39,18,653,0.516,9.7,0.912,0.341,0.165,0.231,0.176,0.088,0.554,0.694,0.433,0.548,0.406,0.125,0.837,1,0.077,12,0.875,0.071,0,0,
345,T.J. McConnell,29,IND,PG,27,8,652,0.481,10,0.841,0.274,0.332,0.173,0.063,0.159,0.514,0.561,0.565,0.417,0.308,0.303,0.256,0.9,0,0,0.333,0.273,2,0,
346,Greg Brown III,20,POR,SF,48,6,640,0.426,10.7,0.679,0.447,0.158,0.016,0.058,0.321,0.481,0.635,0.2,0.333,0.091,0.311,0.645,1,0.263,41,0.377,0.261,0,0,
347,Brandon Williams,22,POR,PG,24,16,640,0.372,14.1,0.624,0.259,0.184,0.099,0.082,0.376,0.42,0.507,0.327,0.429,0.348,0.292,0.311,0.71,0.004,1,0.208,0.455,3,0,
348,Dennis Smith Jr.,24,POR,PG,37,4,638,0.418,9,0.857,0.354,0.307,0.09,0.106,0.143,0.451,0.522,0.431,0.235,0.45,0.222,0.329,0.5,0.026,3,0.222,0.333,0,0,
349,Derrick Rose,33,NYK,PG,26,4,636,0.445,13.4,0.664,0.245,0.23,0.088,0.102,0.336,0.467,0.582,0.508,0.292,0.25,0.402,0.259,0.757,0,0,0.185,0.353,1,0,
350,Sterling Brown,26,DAL,SG,49,3,628,0.381,17.1,0.406,0.206,0.116,0.039,0.045,0.594,0.492,0.625,0.278,0.333,0.571,0.304,0.774,0.857,0.013,0,0.5,0.239,1,0,
351,DeAndre Jordan,33,2TM,C,48,20,622,0.643,1.7,1,0.818,0.168,0.007,0.007,0,0.643,0.701,0.417,0,0,,0.793,,0.538,69,,,0,0,
351,DeAndre Jordan,33,LAL,C,32,19,408,0.674,1.8,1,0.798,0.191,0,0.011,0,0.674,0.746,0.412,,0,,0.783,,0.562,45,,,0,0,
351,DeAndre Jordan,33,PHI,C,16,1,214,0.593,1.6,1,0.852,0.13,0.019,0,0,0.593,0.63,0.429,0,,,0.813,,0.5,24,,,0,0,
352,Alex Len,28,SAC,C,39,10,620,0.534,7,0.881,0.415,0.335,0.125,0.006,0.119,0.568,0.712,0.441,0.455,0,0.286,0.773,1,0.17,26,0.286,0.333,0,0,
353,Robin Lopez,33,ORL,C,36,9,612,0.553,6.2,0.97,0.281,0.618,0.055,0.015,0.03,0.56,0.714,0.512,0.364,0.333,0.333,0.519,1,0.035,7,0.167,1,1,0,
354,Isaiah Joe,22,PHI,SG,55,1,609,0.35,22.2,0.237,0.079,0.034,0.045,0.079,0.763,0.405,0.643,0.333,0.375,0.214,0.333,0.647,1,0.023,4,0.296,0.4,1,0,
355,David Nwaba,29,HOU,SF,46,4,609,0.483,9,0.722,0.511,0.193,0.017,0,0.278,0.551,0.656,0.294,0.333,,0.306,0.543,1,0.125,22,0.408,0.3,0,0,
356,Moses Moody,19,GSW,SG,52,11,607,0.437,17.5,0.399,0.213,0.082,0.049,0.055,0.601,0.548,0.641,0.467,0.667,0.2,0.364,0.7,1,0.06,11,0.336,0.243,0,0,
357,Saben Lee,22,DET,PG,37,0,604,0.39,11.2,0.661,0.379,0.232,0.04,0.011,0.339,0.47,0.597,0.341,0.143,0,0.233,0.455,0.786,0.051,7,0.233,0.214,0,0,
358,Andre Iguodala,38,GSW,SF,31,0,603,0.38,18.1,0.388,0.207,0.116,0.025,0.041,0.612,0.617,0.76,0.571,0,0.4,0.23,0.621,0.941,0.157,17,0.338,0.24,3,0,
359,Mike Muscala,30,OKC,C,43,0,592,0.456,19.6,0.343,0.129,0.097,0.089,0.028,0.657,0.506,0.688,0.458,0.318,0.429,0.429,0.814,1,0.036,9,0.178,0.345,0,0,
360,Jock Landale,26,SAS,C,54,1,589,0.495,13.3,0.564,0.368,0.152,0.025,0.02,0.436,0.626,0.707,0.484,0.2,0.75,0.326,0.708,1,0.118,23,0.225,0.4,1,0,
361,Aaron Nesmith,22,BOS,SF,52,3,574,0.396,18.4,0.368,0.126,0.154,0.033,0.055,0.632,0.612,0.87,0.464,0.167,0.7,0.27,0.805,0.935,0.027,5,0.383,0.205,0,0,
362,Keifer Sykes,28,IND,PG,32,11,566,0.363,17.3,0.526,0.168,0.079,0.116,0.163,0.474,0.42,0.688,0.333,0.182,0.355,0.3,0.429,0.889,0.021,4,0.3,0.407,0,0,
363,Nerlens Noel,27,NYK,C,25,11,562,0.533,5.9,0.95,0.533,0.25,0.167,0,0.05,0.561,0.563,0.533,0.6,,0,0.75,,0.117,3,0.667,0,1,0,
364,Jericho Sims,23,NYK,PF,41,5,555,0.722,2,1,0.815,0.148,0.037,0,0,0.722,0.795,0.5,0,,,0.795,,0.63,33,,,0,0,
365,Tony Bradley,24,CHI,C,55,7,549,0.585,3.9,1,0.626,0.252,0.065,0.057,0,0.585,0.649,0.484,0.375,0.571,,0.75,,0.138,13,,,0,0,
366,Elfrid Payton,27,PHO,PG,50,1,549,0.383,8,0.897,0.263,0.491,0.097,0.046,0.103,0.401,0.5,0.372,0.353,0.25,0.222,0.27,0.75,0.029,4,0.333,0,0,0,
367,Kent Bazemore,32,LAL,SF,39,14,545,0.324,18.1,0.424,0.173,0.094,0.058,0.101,0.576,0.271,0.333,0.308,0.125,0.214,0.363,0.813,0.931,0.014,1,0.525,0.405,2,0,
368,Isaiah Jackson,20,IND,C,36,15,541,0.563,5,0.922,0.621,0.218,0.053,0.029,0.078,0.584,0.68,0.444,0.182,0.333,0.313,0.757,1,0.248,46,0.063,1,0,0,
369,Malachi Flynn,23,TOR,PG,44,5,537,0.393,18.2,0.508,0.12,0.153,0.077,0.158,0.492,0.452,0.545,0.464,0.571,0.31,0.333,0.214,0.8,0,0,0.122,0.727,2,0,
370,Ignas Brazdeikis,23,ORL,SF,42,1,536,0.431,14,0.537,0.293,0.202,0.027,0.016,0.463,0.535,0.636,0.421,0.2,0.667,0.31,0.574,0.926,0.005,0,0.333,0.31,0,0,
371,Terence Davis,24,SAC,SG,30,11,536,0.423,16.3,0.442,0.221,0.157,0.034,0.03,0.558,0.542,0.712,0.357,0.333,0.5,0.329,0.563,0.796,0.037,7,0.208,0.355,1,0,
372,Josh Okogie,23,MIN,SG,49,6,516,0.404,12.3,0.548,0.365,0.173,0.01,0,0.452,0.491,0.526,0.444,0,,0.298,0.607,1,0.115,9,0.468,0.182,0,0,
373,Bismack Biyombo,29,PHO,C,36,3,506,0.593,4.3,1,0.517,0.393,0.083,0.007,0,0.593,0.747,0.474,0.25,0,,0.744,,0.234,34,,,0,0,
374,Brandon Goodwin,26,CLE,PG,36,5,502,0.416,13.9,0.643,0.266,0.201,0.117,0.058,0.357,0.455,0.634,0.355,0.333,0.222,0.345,0.244,0.632,0,0,0.145,0.25,2,0,
375,Zach Collins,24,SAS,C,28,4,502,0.49,11,0.735,0.29,0.316,0.065,0.065,0.265,0.544,0.756,0.347,0.5,0.6,0.341,0.742,1,0.039,6,0.049,0.5,0,0,
376,Goran Dragić,35,2TM,PG,21,8,498,0.377,15.2,0.583,0.192,0.172,0.166,0.053,0.417,0.466,0.621,0.538,0.28,0.25,0.254,0.195,0.875,0.007,1,0.19,0.25,1,0,
376,Goran Dragić,35,TOR,PG,5,2,90,0.382,15.3,0.588,0.206,0.147,0.235,0,0.412,0.45,0.571,0.4,0.375,,0.286,0.111,0.75,0.029,1,0.214,0,1,0,
376,Goran Dragić,35,BRK,PG,16,6,408,0.376,15.2,0.581,0.188,0.179,0.145,0.068,0.419,0.471,0.636,0.571,0.235,0.25,0.245,0.219,0.917,0,0,0.184,0.333,0,0,
377,Thanasis Antetokounmpo,29,MIL,SF,48,6,473,0.547,5.3,0.891,0.672,0.172,0.039,0.008,0.109,0.596,0.686,0.318,0.2,1,0.143,0.632,0.5,0.227,25,0.429,0.167,1,0,
378,Admiral Schofield,24,ORL,SF,38,1,469,0.419,17.6,0.388,0.147,0.209,0.023,0.008,0.612,0.56,0.632,0.481,0.667,1,0.329,0.714,0.962,0.023,1,0.367,0.345,2,0,
379,Lindy Waters III,24,OKC,SG,25,1,465,0.406,22.4,0.166,0.04,0.097,0.023,0.006,0.834,0.621,0.714,0.647,0.25,1,0.363,0.722,0.887,0.023,4,0.247,0.306,0,0,
380,Anthony Gill,29,WAS,PF,44,0,463,0.569,9.2,0.761,0.294,0.45,0.018,0,0.239,0.578,0.625,0.551,0.5,,0.538,0.771,1,0.046,3,0.462,0.583,0,0,
381,Trevor Ariza,36,LAL,SF,24,11,462,0.333,19.3,0.253,0.162,0.081,0.01,0,0.747,0.52,0.688,0.25,0,,0.27,0.769,1,0.01,1,0.365,0.185,0,0,
382,Killian Tillie,23,MEM,C,36,3,461,0.339,18.7,0.323,0.126,0.157,0.039,0,0.677,0.39,0.688,0.2,0.2,,0.314,0.625,0.963,0.024,3,0.302,0.269,0,0,
383,Dylan Windler,25,CLE,SF,50,0,459,0.378,18.7,0.286,0.194,0.082,0.01,0,0.714,0.571,0.632,0.5,0,,0.3,0.813,0.952,0.041,3,0.429,0.333,0,0,
384,Matt Thomas,27,CHI,SG,40,0,459,0.41,22.6,0.321,0.007,0.015,0.082,0.216,0.679,0.465,1,0,0.273,0.552,0.385,0.85,0.886,0,0,0.242,0.5,0,0,
385,Kelan Martin,26,2TM,SF,30,1,450,0.409,14.9,0.561,0.234,0.123,0.088,0.117,0.439,0.5,0.65,0.19,0.467,0.55,0.293,0.646,1,0.023,3,0.347,0.423,1,0,
385,Kelan Martin,26,IND,SF,27,1,444,0.417,15.4,0.56,0.238,0.119,0.083,0.119,0.44,0.511,0.65,0.2,0.5,0.55,0.297,0.646,1,0.024,3,0.351,0.423,1,0,
385,Kelan Martin,26,BOS,SF,3,0,6,0,14.4,0.667,0,0.333,0.333,0,0.333,0,,0,0,,0,,,0,0,0,,0,0,
386,Yuta Watanabe,27,TOR,SF,38,4,445,0.406,17.2,0.428,0.167,0.13,0.101,0.029,0.572,0.492,0.565,0.333,0.571,0.5,0.342,0.655,1,0.029,2,0.43,0.382,0,0,
387,Juancho Hernangómez,26,3TM,PF,40,9,445,0.415,16.5,0.349,0.217,0.123,0.009,0,0.651,0.541,0.696,0.308,0,,0.348,0.8,1,0.057,5,0.362,0.4,0,0,
387,Juancho Hernangómez,26,BOS,PF,18,0,96,0.185,18.6,0.333,0.148,0.148,0.037,0,0.667,0.222,0.5,0,0,,0.167,1,1,0,0,0.167,0,0,0,
